Level 1,Level 1 Description,Level 2,.,Level 3 ,Level 3 Description,Level 4,Level 4 Description,Full level 4 code,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,17,Medical ultrasound & doppler & echo imaging products,18,Medical ultrasound ophthalmic scanners,42201718,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,17,Medical ultrasound & doppler & echo imaging products,19,Medical ultrasound scanning lotions,42201719,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,01,Cardiology x ray films,42201801,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,02,Chest x ray equipment,42201802,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,03,Mammography x ray equipment,42201803,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,04,Medical c arm x ray units,42201804,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,05,Medical cine fluoroscopy equipment,42201805,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,06,Medical radiology & fluoroscopy RF equipment,42201806,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,07,Medical radioisotope scanners,42201807,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,08,Medical x ray buckys,42201808,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,09,Medical x ray contrast agent injectors,42201809,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,10,Medical x ray film or cassettes for general use,42201810,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,11,Medical x ray quality assurance or calibration devices,42201811,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,12,Medical x ray tables or stands or chairs or cabinets or accessories,42201812,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,13,Medical x ray tomography units,42201813,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,14,Medical x ray tubes,42201814,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,15,Medical x ray units for general diagnostic use,42201815,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,16,Medical xeroradiography units,42201816,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,17,X ray bone densitometers,42201817,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,18,Combination step wedges & spin tops for radiographic equipment,42201818,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,19,Medical x ray film hangers or its accessories,42201819,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,20,Medical radiographic equipment grids,42201820,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,21,Radiographic film cassette holders,42201821,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,22,Medical x ray equipment cases or covers or accessories,42201822,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,23,Medical x ray tube & transfomer unit,42201823,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,24,Medical arthrography sets,42201824,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,25,Medical x ray apparatus tube inserts,42201825,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,26,Medical x ray apparatus repair kits,42201826,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,27,Medical x ray darkroom tent repair kits,42201827,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,28,Medical x ray apparatus filters,42201828,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,29,Radiographic locators,42201829,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,30,Medical x ray intensifying screens,42201830,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,31,Medical x ray films or cassettes masks,42201831,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,32,Radiographic film or cassette covers,42201832,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,33,Radiographic film or cassette changers,42201833,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,34,Medical radiographic x ray apparatus rectifier assemblies,42201834,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,35,Medical x ray apparatus tube unit assemblies,42201835,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,36,Medical x ray apparatus compression band assemblies,42201836,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,37,Medical x ray water coolers,42201837,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,18,Medical diagnostic x ray products,38,Medical enteroclysis catheters or catheters kits,42201838,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,19,Medical x ray film illuminators & viewing equipment,01,Medical x ray film hot spot lights,42201901,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,19,Medical x ray film illuminators & viewing equipment,02,Medical x ray film large rack viewing systems,42201902,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,19,Medical x ray film illuminators & viewing equipment,03,Medical x ray film view boxes,42201903,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,19,Medical x ray film illuminators & viewing equipment,04,Medical x ray film illuminator windows or screens,42201904,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,19,Medical x ray film illuminators & viewing equipment,05,Medical x ray film transfer cases,42201905,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,19,Medical x ray film illuminators & viewing equipment,06,Medical x ray film illuminator clips,42201906,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,19,Medical x ray film illuminators & viewing equipment,07,Medical x ray film stereoscopes,42201907,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,19,Medical x ray film illuminators & viewing equipment,08,Medical fluoroscopic screen hoods,42201908,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,20,Medical diagnostic gamma cameras & related products,01,Medical gamma cameras for general use,42202001,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,20,Medical diagnostic gamma cameras & related products,02,Lymphatic mapping navigator systems or accessories,42202002,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,20,Medical diagnostic gamma cameras & related products,03,Lymphatic mapping probes,42202003,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,20,Medical diagnostic gamma cameras & related products,04,Lymphatic mapping collimators,42202004,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,20,Medical diagnostic gamma cameras & related products,05,Lymphatic mapping procedure pack,42202005,,
42,Medical Equipment & Accessories & Supplies,20,Medical diagnostic imaging & nuclear medicine products,21,Brachytherapy products,01,Brachytherapy intracavity containers or seeds,42202101,,
